time;sec;nsec;id;range
1510921917.575373;1510921917;575372934;179;2.23
1510921917.698297;1510921917;698297023;178;1.32
1510921917.7121;1510921917;712100028;177;5.1
1510921917.726235;1510921917;726234912;180;5.21
1510921917.740302;1510921917;740302085;179;2.24
1510921917.863186;1510921917;863185882;178;1.27
1510921917.877132;1510921917;877131938;177;5.17
1510921917.891213;1510921917;891212940;180;5.26
1510921917.905209;1510921917;905209064;179;2.25
1510921918.029553;1510921918;29552936;178;1.28
1510921918.043375;1510921918;43375015;177;5.07
1510921918.057437;1510921918;57436943;180;5.23
1510921918.071484;1510921918;71484088;179;2.25
1510921918.194516;1510921918;194515943;178;1.29
1510921918.208301;1510921918;208301067;177;5.09
1510921918.222396;1510921918;222395896;180;5.25
1510921918.236429;1510921918;236428976;179;2.22
1510921918.359332;1510921918;359332084;178;1.23
1510921918.373145;1510921918;373145103;177;5.07
1510921918.387236;1510921918;387236118;180;5.18
1510921918.401303;1510921918;401303052;179;2.21
1510921918.525561;1510921918;525561094;178;1.25
1510921918.539539;1510921918;539539098;177;5.03
1510921918.553544;1510921918;553544044;180;5.02
1510921918.5675;1510921918;567500114;179;2.23
1510921918.691853;1510921918;691853046;178;1.31
1510921918.705729;1510921918;705729007;177;4.87
1510921918.719705;1510921918;719705104;180;5.18
1510921918.733818;1510921918;733818054;179;2.14
1510921918.856704;1510921918;856703996;178;1.39
1510921918.870547;1510921918;870547056;177;5.56
1510921918.884689;1510921918;884689092;180;5.34
1510921918.898637;1510921918;898637056;179;2.26
1510921919.021638;1510921919;21637916;178;1.52
1510921919.035474;1510921919;35474061;177;5.06
1510921919.04948;1510921919;49479961;180;5.1
1510921919.063546;1510921919;63545942;179;2.17
1510921919.187863;1510921919;187863111;178;1.45
1510921919.201826;1510921919;201826095;177;4.93
1510921919.215843;1510921919;215842962;180;4.98
1510921919.22993;1510921919;229929924;179;2.13
1510921919.352771;1510921919;352771043;178;1.41
1510921919.366757;1510921919;366756916;177;4.91
1510921919.380766;1510921919;380765914;180;4.93
1510921919.394757;1510921919;394757032;179;1.72
1510921919.683993;1510921919;683993101;178;1.49
1510921919.697934;1510921919;697933912;177;4.98
1510921919.711979;1510921919;711978912;180;4.94
1510921919.725996;1510921919;725996017;179;1.75
1510921919.850225;1510921919;850224971;178;1.58
1510921919.86419;1510921919;864190101;177;4.99
1510921919.878154;1510921919;878154039;180;5.01
1510921919.892258;1510921919;892257928;179;1.77
1510921920.015307;1510921920;15306949;178;1.56
1510921920.029088;1510921920;29088020;177;4.85
1510921920.043176;1510921920;43175935;180;4.93
1510921920.05717;1510921920;57169914;179;1.8
1510921920.180008;1510921920;180007934;178;1.6
1510921920.194095;1510921920;194094896;177;4.81
1510921920.208135;1510921920;208134889;180;4.89
1510921920.222175;1510921920;222174882;179;1.67
1510921920.346275;1510921920;346275091;178;1.72
1510921920.360338;1510921920;360337972;177;4.84
1510921920.374262;1510921920;374262094;180;4.82
1510921920.388521;1510921920;388520956;179;1.63
1510921920.511266;1510921920;511265993;178;1.74
1510921920.525228;1510921920;525228023;177;4.82
1510921920.539033;1510921920;539032936;180;4.8
1510921920.553322;1510921920;553322076;179;1.65
1510921920.676231;1510921920;676230907;178;1.72
1510921920.690155;1510921920;690155029;177;4.78
1510921920.718258;1510921920;718257904;179;1.67
1510921920.842356;1510921920;842355966;178;1.72
1510921920.856396;1510921920;856395959;177;4.81
1510921920.870313;1510921920;870312929;180;4.8
1510921920.884508;1510921920;884507894;179;1.64
1510921921.008777;1510921921;8776903;178;1.74
1510921921.022746;1510921921;22746086;177;4.79
1510921921.036721;1510921921;36720991;180;4.87
